,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446,0.0011128582691829446
1,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668,0.0004598389651916668
2,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215,0.0003843824579187215
3,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393,0.0003591474579396393
4,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721,0.0003453622860441721
5,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176,0.00033535267120408176
6,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618,0.0003274868231654618
7,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709,0.0003212562582903709
8,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834,0.00031602314614044834
9,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151,0.0003110908025653151
